Food code,MainGroup
58163130,Grain Products
58157330,Grain Products
58157320,Grain Products
58157300,Grain Products
58157310,Grain Products
58163510,Grain Products
58163400,Grain Products
58163380,Grain Products
58161430,Grain Products
58161432,Grain Products
58161434,Grain Products
58160540,Grain Products
58150100,Grain Products
58162310,Grain Products
58163310,Grain Products
58122210,Grain Products
58122220,Grain Products
58130015,Grain Products
58130016,Grain Products
58130020,Grain Products
58130140,Grain Products
58130150,Grain Products
58130310,Grain Products
58130320,Grain Products
58131100,Grain Products
58131120,Grain Products
58131310,Grain Products
58131320,Grain Products
58131330,Grain Products
58131510,Grain Products
58131520,Grain Products
58131530,Grain Products
58131535,Grain Products
58131590,Grain Products
58131600,Grain Products
58131610,Grain Products
58133110,Grain Products
58133120,Grain Products
58133140,Grain Products
58134110,Grain Products
58134120,Grain Products
58134160,Grain Products
58134210,Grain Products
58134310,Grain Products
58134610,Grain Products
58134620,Grain Products
58134640,Grain Products
58134650,Grain Products
58134660,Grain Products
58134680,Grain Products
58134710,Grain Products
58134720,Grain Products
58134810,Grain Products
58146210,Grain Products
58304010,Grain Products
58146150,Grain Products
58131323,Grain Products
58134613,Grain Products
58146120,Grain Products
58131523,Grain Products
58134623,Grain Products
58130013,Grain Products
58148117,Grain Products
58148111,Grain Products
58148113,Grain Products
58148115,Grain Products
58130014,Grain Products
58148118,Grain Products
58149110,Grain Products
58130011,Grain Products
58146160,Grain Products
58140310,Grain Products
58148120,Grain Products
58148130,Grain Products
58148140,Grain Products
58148150,Grain Products
58148160,Grain Products
58148170,Grain Products
58148180,Grain Products
58148550,Grain Products
58148110,Grain Products
58133130,Grain Products
58147510,Grain Products
58148112,Grain Products
58148116,Grain Products
58131110,Grain Products
58146215,Grain Products
58146315,Grain Products
58146343,Grain Products
58146323,Grain Products
58146223,Grain Products
58146221,Grain Products
58146321,Grain Products
58146341,Grain Products
58147110,Grain Products
58146222,Grain Products
58146322,Grain Products
58146342,Grain Products
58146302,Grain Products
58146352,Grain Products
58146303,Grain Products
58146333,Grain Products
58146353,Grain Products
58146301,Grain Products
58146331,Grain Products
58146351,Grain Products
58146332,Grain Products
58146363,Grain Products
58146361,Grain Products
58146362,Grain Products
58146372,Grain Products
58146373,Grain Products
58146371,Grain Products
58146403,Grain Products
58146423,Grain Products
58146383,Grain Products
58146401,Grain Products
58146421,Grain Products
58146381,Grain Products
58146402,Grain Products
58146422,Grain Products
58146432,Grain Products
58146393,Grain Products
58146413,Grain Products
58146433,Grain Products
58146391,Grain Products
58146411,Grain Products
58146431,Grain Products
58146412,Grain Products
58146443,Grain Products
58146453,Grain Products
58146441,Grain Products
58146442,Grain Products
58146452,Grain Products
58146451,Grain Products
58146392,Grain Products
58146382,Grain Products
58134130,Grain Products
58148114,Grain Products
58302080,Grain Products
58304060,Grain Products
58146712,Grain Products
58146603,Grain Products
58146623,Grain Products
58146643,Grain Products
58146641,Grain Products
58146642,Grain Products
58146601,Grain Products
58146621,Grain Products
58146602,Grain Products
58146622,Grain Products
58146612,Grain Products
58146632,Grain Products
58146652,Grain Products
58146613,Grain Products
58146633,Grain Products
58146653,Grain Products
58146611,Grain Products
58146631,Grain Products
58146651,Grain Products
58146663,Grain Products
58146661,Grain Products
58146662,Grain Products
58146672,Grain Products
58146673,Grain Products
58146671,Grain Products
58146692,Grain Products
58146683,Grain Products
58146703,Grain Products
58146723,Grain Products
58146681,Grain Products
58146701,Grain Products
58146721,Grain Products
58146682,Grain Products
58146702,Grain Products
58146722,Grain Products
58146732,Grain Products
58146693,Grain Products
58146713,Grain Products
58146733,Grain Products
58146691,Grain Products
58146711,Grain Products
58146731,Grain Products
58146743,Grain Products
58146741,Grain Products
58146742,Grain Products
58146752,Grain Products
58146753,Grain Products
58146751,Grain Products
58145112,Grain Products
58145117,Grain Products
58145140,Grain Products
58145160,Grain Products
58145170,Grain Products
58145190,Grain Products
58145300,Grain Products
58147330,Grain Products
58145135,Grain Products
58145136,Grain Products
58145111,Grain Products
58145113,Grain Products
58145119,Grain Products
58145110,Grain Products
58145120,Grain Products
58147340,Grain Products
51182020,Grain Products
58116100,Grain Products
58121610,Grain Products
58125180,Grain Products
58126100,Grain Products
58126290,Grain Products
75410550,Vegetables
58125120,Grain Products
58126150,Grain Products
58126160,Grain Products
58128120,Grain Products
58124250,Grain Products
51182010,Grain Products
58126400,Grain Products
58124220,Grain Products
58124230,Grain Products
58175000,Grain Products
58128210,Grain Products
58122320,Grain Products
58124500,Grain Products
58116117,Grain Products
58116120,Grain Products
58116125,Grain Products
58116130,Grain Products
58116115,Grain Products
52204000,Grain Products
58126130,Grain Products
58120110,Grain Products
58128220,Grain Products
58125110,Grain Products
58128250,Grain Products
58175110,Grain Products
58126270,Grain Products
58126105,Grain Products
58126125,Grain Products
58126275,Grain Products
27313110,"Meat, Poultry, Fish, and Mixtures"
27320310,"Meat, Poultry, Fish, and Mixtures"
27343910,"Meat, Poultry, Fish, and Mixtures"
27350050,"Meat, Poultry, Fish, and Mixtures"
27415150,"Meat, Poultry, Fish, and Mixtures"
27420390,"Meat, Poultry, Fish, and Mixtures"
27446100,"Meat, Poultry, Fish, and Mixtures"
27450040,"Meat, Poultry, Fish, and Mixtures"
27460010,"Meat, Poultry, Fish, and Mixtures"
58135110,Grain Products
58135120,Grain Products
58136110,Grain Products
58136140,Grain Products
58136150,Grain Products
58137210,Grain Products
58137220,Grain Products
58137250,Grain Products
58150330,Grain Products
58150340,Grain Products
58150510,Grain Products
58165060,Grain Products
58165070,Grain Products
58165080,Grain Products
58165460,Grain Products
58165470,Grain Products
58165480,Grain Products
58150310,Grain Products
27360080,"Meat, Poultry, Fish, and Mixtures"
27360120,"Meat, Poultry, Fish, and Mixtures"
58136130,Grain Products
58137240,Grain Products
58164560,Grain Products
58164570,Grain Products
58164580,Grain Products
58164860,Grain Products
58164870,Grain Products
58164880,Grain Products
58136160,Grain Products
58150320,Grain Products
58137230,Grain Products
75460900,Vegetables
58150110,Grain Products
58136120,Grain Products
58147520,Grain Products
27115000,"Meat, Poultry, Fish, and Mixtures"
27116300,"Meat, Poultry, Fish, and Mixtures"
27120060,"Meat, Poultry, Fish, and Mixtures"
27120150,"Meat, Poultry, Fish, and Mixtures"
27146110,"Meat, Poultry, Fish, and Mixtures"
27146360,"Meat, Poultry, Fish, and Mixtures"
27150170,"Meat, Poultry, Fish, and Mixtures"
27212500,"Meat, Poultry, Fish, and Mixtures"
27242500,"Meat, Poultry, Fish, and Mixtures"
27250128,"Meat, Poultry, Fish, and Mixtures"
27311645,"Meat, Poultry, Fish, and Mixtures"
27311650,"Meat, Poultry, Fish, and Mixtures"
27313150,"Meat, Poultry, Fish, and Mixtures"
27313160,"Meat, Poultry, Fish, and Mixtures"
27315510,"Meat, Poultry, Fish, and Mixtures"
27315520,"Meat, Poultry, Fish, and Mixtures"
27320320,"Meat, Poultry, Fish, and Mixtures"
27320500,"Meat, Poultry, Fish, and Mixtures"
27345320,"Meat, Poultry, Fish, and Mixtures"
27415100,"Meat, Poultry, Fish, and Mixtures"
27415110,"Meat, Poultry, Fish, and Mixtures"
27415120,"Meat, Poultry, Fish, and Mixtures"
27415130,"Meat, Poultry, Fish, and Mixtures"
27415140,"Meat, Poultry, Fish, and Mixtures"
27415170,"Meat, Poultry, Fish, and Mixtures"
27415200,"Meat, Poultry, Fish, and Mixtures"
27415220,"Meat, Poultry, Fish, and Mixtures"
27420100,"Meat, Poultry, Fish, and Mixtures"
27420110,"Meat, Poultry, Fish, and Mixtures"
27420120,"Meat, Poultry, Fish, and Mixtures"
27420150,"Meat, Poultry, Fish, and Mixtures"
27420370,"Meat, Poultry, Fish, and Mixtures"
27420510,"Meat, Poultry, Fish, and Mixtures"
27445250,"Meat, Poultry, Fish, and Mixtures"
27450420,"Meat, Poultry, Fish, and Mixtures"
27450470,"Meat, Poultry, Fish, and Mixtures"
27450600,"Meat, Poultry, Fish, and Mixtures"
27450610,"Meat, Poultry, Fish, and Mixtures"
27450740,"Meat, Poultry, Fish, and Mixtures"
27450750,"Meat, Poultry, Fish, and Mixtures"
41812500,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41812510,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
27213500,"Meat, Poultry, Fish, and Mixtures"
28143200,"Meat, Poultry, Fish, and Mixtures"
27445220,"Meat, Poultry, Fish, and Mixtures"
27243600,"Meat, Poultry, Fish, and Mixtures"
27445180,"Meat, Poultry, Fish, and Mixtures"
27445120,"Meat, Poultry, Fish, and Mixtures"
75403200,Vegetables
27445150,"Meat, Poultry, Fish, and Mixtures"
27345310,"Meat, Poultry, Fish, and Mixtures"
28141201,"Meat, Poultry, Fish, and Mixtures"
27146350,"Meat, Poultry, Fish, and Mixtures"
27420160,"Meat, Poultry, Fish, and Mixtures"
27320330,"Meat, Poultry, Fish, and Mixtures"
27420170,"Meat, Poultry, Fish, and Mixtures"
27115100,"Meat, Poultry, Fish, and Mixtures"
27145000,"Meat, Poultry, Fish, and Mixtures"
27150410,"Meat, Poultry, Fish, and Mixtures"
27416400,"Meat, Poultry, Fish, and Mixtures"
27445110,"Meat, Poultry, Fish, and Mixtures"
27420500,"Meat, Poultry, Fish, and Mixtures"
27450410,"Meat, Poultry, Fish, and Mixtures"
75439500,Vegetables
27146100,"Meat, Poultry, Fish, and Mixtures"
32105200,Eggs
32105210,Eggs
32105220,Eggs
32105230,Eggs
32105240,Eggs
58111120,Grain Products
58111110,Grain Products
58123110,Grain Products
58110130,Grain Products
58110120,Grain Products
58110170,Grain Products
58110110,Grain Products
58111200,Grain Products
58151230,Grain Products
58151400,Grain Products
58151170,Grain Products
58151420,Grain Products
58151430,Grain Products
58112510,Grain Products
58151200,Grain Products
58151220,Grain Products
58151210,Grain Products
58151440,Grain Products
58151180,Grain Products
58151450,Grain Products
58151100,Grain Products
58151410,Grain Products
58151190,Grain Products
58110200,Grain Products
58123120,Grain Products
27416300,"Meat, Poultry, Fish, and Mixtures"
58101940,Grain Products
58101955,Grain Products
58102300,Grain Products
58102630,Grain Products
58102640,Grain Products
58102650,Grain Products
58102660,Grain Products
58102680,Grain Products
58102410,Grain Products
58102420,Grain Products
58102430,Grain Products
58102440,Grain Products
58102610,Grain Products
58102620,Grain Products
58102605,Grain Products
58102130,Grain Products
58102140,Grain Products
58102170,Grain Products
58102110,Grain Products
58102120,Grain Products
58102150,Grain Products
58102160,Grain Products
58102310,Grain Products
58102320,Grain Products
58102330,Grain Products
58102340,Grain Products
58101930,Grain Products
58102220,Grain Products
58102230,Grain Products
58102250,Grain Products
58102000,Grain Products
58102030,Grain Products
58102040,Grain Products
58102070,Grain Products
58102010,Grain Products
58102020,Grain Products
58102050,Grain Products
58102060,Grain Products
58102240,Grain Products
58102210,Grain Products
58102510,Grain Products
58102520,Grain Products
58102530,Grain Products
58102540,Grain Products
58101945,Grain Products
58101935,Grain Products
58101950,Grain Products
58104105,Grain Products
58104120,Grain Products
58104170,Grain Products
58104130,Grain Products
58104135,Grain Products
58104150,Grain Products
58104165,Grain Products
58101830,Grain Products
58101835,Grain Products
58102700,Grain Products
58102800,Grain Products
58103100,Grain Products
58103250,Grain Products
58103310,Grain Products
58104700,Grain Products
58104710,Grain Products
58104990,Grain Products
58105105,Grain Products
58105110,Grain Products
58105120,Grain Products
58103125,Grain Products
58102820,Grain Products
58104255,Grain Products
58104260,Grain Products
58104295,Grain Products
58102840,Grain Products
58104750,Grain Products
58105075,Grain Products
58104500,Grain Products
58105060,Grain Products
58104800,Grain Products
58104835,Grain Products
58104290,Grain Products
58104520,Grain Products
58102790,Grain Products
58100360,Grain Products
58105100,Grain Products
58103120,Grain Products
58102810,Grain Products
58102710,Grain Products
58102720,Grain Products
58102730,Grain Products
58102740,Grain Products
58104730,Grain Products
58104760,Grain Products
58105050,Grain Products
75410500,Vegetables
75410530,Vegetables
58104825,Grain Products
58105000,Grain Products
58103130,Grain Products
58102830,Grain Products
58102750,Grain Products
58102760,Grain Products
58102770,Grain Products
58102780,Grain Products
58104530,Grain Products
58104740,Grain Products
58104770,Grain Products
58108050,Grain Products
58106358,Grain Products
58106359,Grain Products
58107222,Grain Products
58107232,Grain Products
58107224,Grain Products
58107234,Grain Products
58106635,Grain Products
58106602,Grain Products
58106634,Grain Products
58106604,Grain Products
58106606,Grain Products
58106750,Grain Products
58106755,Grain Products
58109120,Grain Products
58109030,Grain Products
58109130,Grain Products
58106565,Grain Products
58106633,Grain Products
58106570,Grain Products
58106550,Grain Products
58106512,Grain Products
58106540,Grain Products
58106235,Grain Products
58106220,Grain Products
58106234,Grain Products
58107205,Grain Products
58106225,Grain Products
58106200,Grain Products
58109015,Grain Products
58109100,Grain Products
58109110,Grain Products
58109020,Grain Products
58107207,Grain Products
58106578,Grain Products
58106514,Grain Products
58106250,Grain Products
58106555,Grain Products
58106300,Grain Products
58107212,Grain Products
58109050,Grain Products
58109140,Grain Products
58106820,Grain Products
58109150,Grain Products
58106360,Grain Products
58109040,Grain Products
58106636,Grain Products
58106760,Grain Products
58106560,Grain Products
58106305,Grain Products
58106516,Grain Products
58106230,Grain Products
58106205,Grain Products
58106236,Grain Products
58106260,Grain Products
58106580,Grain Products
58106830,Grain Products
58107214,Grain Products
58109060,Grain Products
58106705,Grain Products
58106630,Grain Products
58106330,Grain Products
58106730,Grain Products
58106210,Grain Products
58108000,Grain Products
58108010,Grain Products
58106700,Grain Products
58106702,Grain Products
58107050,Grain Products
58107100,Grain Products
58106620,Grain Products
58106610,Grain Products
58106625,Grain Products
58106320,Grain Products
58106325,Grain Products
58106720,Grain Products
58106725,Grain Products
58106650,Grain Products
58106655,Grain Products
58106660,Grain Products
58106345,Grain Products
58106347,Grain Products
58106350,Grain Products
58106233,Grain Products
58106738,Grain Products
58106737,Grain Products
58106736,Grain Products
27510155,"Meat, Poultry, Fish, and Mixtures"
27510170,"Meat, Poultry, Fish, and Mixtures"
27510171,"Meat, Poultry, Fish, and Mixtures"
27510172,"Meat, Poultry, Fish, and Mixtures"
27510229,"Meat, Poultry, Fish, and Mixtures"
27510231,"Meat, Poultry, Fish, and Mixtures"
27510232,"Meat, Poultry, Fish, and Mixtures"
27510386,"Meat, Poultry, Fish, and Mixtures"
27510387,"Meat, Poultry, Fish, and Mixtures"
27510388,"Meat, Poultry, Fish, and Mixtures"
27510521,"Meat, Poultry, Fish, and Mixtures"
27510551,"Meat, Poultry, Fish, and Mixtures"
27510552,"Meat, Poultry, Fish, and Mixtures"
27510553,"Meat, Poultry, Fish, and Mixtures"
27510615,"Meat, Poultry, Fish, and Mixtures"
27510705,"Meat, Poultry, Fish, and Mixtures"
27545110,"Meat, Poultry, Fish, and Mixtures"
27545100,"Meat, Poultry, Fish, and Mixtures"
27510195,"Meat, Poultry, Fish, and Mixtures"
27510575,"Meat, Poultry, Fish, and Mixtures"
27510241,"Meat, Poultry, Fish, and Mixtures"
27510631,"Meat, Poultry, Fish, and Mixtures"
27510196,"Meat, Poultry, Fish, and Mixtures"
27510576,"Meat, Poultry, Fish, and Mixtures"
27510632,"Meat, Poultry, Fish, and Mixtures"
27510242,"Meat, Poultry, Fish, and Mixtures"
27510160,"Meat, Poultry, Fish, and Mixtures"
27510371,"Meat, Poultry, Fish, and Mixtures"
27510531,"Meat, Poultry, Fish, and Mixtures"
27510661,"Meat, Poultry, Fish, and Mixtures"
27510389,"Meat, Poultry, Fish, and Mixtures"
27510191,"Meat, Poultry, Fish, and Mixtures"
27510573,"Meat, Poultry, Fish, and Mixtures"
27510255,"Meat, Poultry, Fish, and Mixtures"
27510652,"Meat, Poultry, Fish, and Mixtures"
27510246,"Meat, Poultry, Fish, and Mixtures"
27510258,"Meat, Poultry, Fish, and Mixtures"
27510263,"Meat, Poultry, Fish, and Mixtures"
27510636,"Meat, Poultry, Fish, and Mixtures"
27510657,"Meat, Poultry, Fish, and Mixtures"
27510659,"Meat, Poultry, Fish, and Mixtures"
27510254,"Meat, Poultry, Fish, and Mixtures"
27510649,"Meat, Poultry, Fish, and Mixtures"
27510257,"Meat, Poultry, Fish, and Mixtures"
27510655,"Meat, Poultry, Fish, and Mixtures"
27510245,"Meat, Poultry, Fish, and Mixtures"
27510262,"Meat, Poultry, Fish, and Mixtures"
27510635,"Meat, Poultry, Fish, and Mixtures"
27510658,"Meat, Poultry, Fish, and Mixtures"
27517000,"Meat, Poultry, Fish, and Mixtures"
27510261,"Meat, Poultry, Fish, and Mixtures"
27510215,"Meat, Poultry, Fish, and Mixtures"
27510401,"Meat, Poultry, Fish, and Mixtures"
27510601,"Meat, Poultry, Fish, and Mixtures"
27510671,"Meat, Poultry, Fish, and Mixtures"
27510190,"Meat, Poultry, Fish, and Mixtures"
27510565,"Meat, Poultry, Fish, and Mixtures"
27510405,"Meat, Poultry, Fish, and Mixtures"
27510605,"Meat, Poultry, Fish, and Mixtures"
27510675,"Meat, Poultry, Fish, and Mixtures"
27510140,"Meat, Poultry, Fish, and Mixtures"
27510501,"Meat, Poultry, Fish, and Mixtures"
27560300,"Meat, Poultry, Fish, and Mixtures"
27564000,"Meat, Poultry, Fish, and Mixtures"
27564010,"Meat, Poultry, Fish, and Mixtures"
27564060,"Meat, Poultry, Fish, and Mixtures"
27564070,"Meat, Poultry, Fish, and Mixtures"
27564440,"Meat, Poultry, Fish, and Mixtures"
27564450,"Meat, Poultry, Fish, and Mixtures"
27564430,"Meat, Poultry, Fish, and Mixtures"
27564420,"Meat, Poultry, Fish, and Mixtures"
27560710,"Meat, Poultry, Fish, and Mixtures"
27564240,"Meat, Poultry, Fish, and Mixtures"
27564250,"Meat, Poultry, Fish, and Mixtures"
27564241,"Meat, Poultry, Fish, and Mixtures"
27564260,"Meat, Poultry, Fish, and Mixtures"
27560350,"Meat, Poultry, Fish, and Mixtures"
27564300,"Meat, Poultry, Fish, and Mixtures"
27564310,"Meat, Poultry, Fish, and Mixtures"
27564301,"Meat, Poultry, Fish, and Mixtures"
27564320,"Meat, Poultry, Fish, and Mixtures"
27564001,"Meat, Poultry, Fish, and Mixtures"
27564020,"Meat, Poultry, Fish, and Mixtures"
27564061,"Meat, Poultry, Fish, and Mixtures"
27564080,"Meat, Poultry, Fish, and Mixtures"
27564441,"Meat, Poultry, Fish, and Mixtures"
27564460,"Meat, Poultry, Fish, and Mixtures"
27564180,"Meat, Poultry, Fish, and Mixtures"
27564190,"Meat, Poultry, Fish, and Mixtures"
27564181,"Meat, Poultry, Fish, and Mixtures"
27564200,"Meat, Poultry, Fish, and Mixtures"
27540121,"Meat, Poultry, Fish, and Mixtures"
27540120,"Meat, Poultry, Fish, and Mixtures"
27540132,"Meat, Poultry, Fish, and Mixtures"
27540139,"Meat, Poultry, Fish, and Mixtures"
27540145,"Meat, Poultry, Fish, and Mixtures"
27540185,"Meat, Poultry, Fish, and Mixtures"
27540186,"Meat, Poultry, Fish, and Mixtures"
27540175,"Meat, Poultry, Fish, and Mixtures"
27540176,"Meat, Poultry, Fish, and Mixtures"
27540146,"Meat, Poultry, Fish, and Mixtures"
27540147,"Meat, Poultry, Fish, and Mixtures"
27540210,"Meat, Poultry, Fish, and Mixtures"
27540205,"Meat, Poultry, Fish, and Mixtures"
27540206,"Meat, Poultry, Fish, and Mixtures"
27540195,"Meat, Poultry, Fish, and Mixtures"
27540196,"Meat, Poultry, Fish, and Mixtures"
27540152,"Meat, Poultry, Fish, and Mixtures"
27540153,"Meat, Poultry, Fish, and Mixtures"
27540160,"Meat, Poultry, Fish, and Mixtures"
27540300,"Meat, Poultry, Fish, and Mixtures"
27540122,"Meat, Poultry, Fish, and Mixtures"
34001510,Eggs
34001520,Eggs
34002000,Eggs
34002010,Eggs
34002130,Eggs
34002140,Eggs
58109210,Grain Products
32203010,Eggs
32203020,Eggs
34003100,Eggs
34003120,Eggs
34003130,Eggs
34003140,Eggs
58104780,Grain Products
58104790,Grain Products
34001100,Eggs
58104900,Grain Products
34001530,Eggs
34001540,Eggs
34001110,Eggs
34001120,Eggs
34001130,Eggs
34001200,Eggs
34001210,Eggs
34001220,Eggs
34001230,Eggs
34001700,Eggs
34001710,Eggs
34002160,Eggs
34001300,Eggs
34001320,Eggs
34001400,Eggs
34001410,Eggs
34001420,Eggs
34001500,Eggs
34001600,Eggs
34001610,Eggs
34001620,Eggs
34002110,Eggs
34002120,Eggs
34002020,Eggs
34001430,Eggs
34001630,Eggs
34001330,Eggs
34001310,Eggs
34002150,Eggs
58128000,Grain Products
42301010,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42301115,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42302010,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
58201000,Grain Products
42302055,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
58201005,Grain Products
42302060,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
58201015,Grain Products
42305010,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42305020,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42301120,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42301015,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42302015,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42302020,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42301020,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42302105,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42302110,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42304010,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42304030,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42304040,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42304020,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
42303100,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
27550510,"Meat, Poultry, Fish, and Mixtures"
27550800,"Meat, Poultry, Fish, and Mixtures"
27550200,"Meat, Poultry, Fish, and Mixtures"
27550300,"Meat, Poultry, Fish, and Mixtures"
27550420,"Meat, Poultry, Fish, and Mixtures"
27550000,"Meat, Poultry, Fish, and Mixtures"
27550100,"Meat, Poultry, Fish, and Mixtures"
27550400,"Meat, Poultry, Fish, and Mixtures"
27550410,"Meat, Poultry, Fish, and Mixtures"
27550415,"Meat, Poultry, Fish, and Mixtures"
27550405,"Meat, Poultry, Fish, and Mixtures"
27550425,"Meat, Poultry, Fish, and Mixtures"
27550150,"Meat, Poultry, Fish, and Mixtures"
27550110,"Meat, Poultry, Fish, and Mixtures"
27550120,"Meat, Poultry, Fish, and Mixtures"
27550720,"Meat, Poultry, Fish, and Mixtures"
27550735,"Meat, Poultry, Fish, and Mixtures"
27550755,"Meat, Poultry, Fish, and Mixtures"
27550737,"Meat, Poultry, Fish, and Mixtures"
27550730,"Meat, Poultry, Fish, and Mixtures"
27500050,"Meat, Poultry, Fish, and Mixtures"
27500300,"Meat, Poultry, Fish, and Mixtures"
27510950,"Meat, Poultry, Fish, and Mixtures"
27560920,"Meat, Poultry, Fish, and Mixtures"
27520610,"Meat, Poultry, Fish, and Mixtures"
27520620,"Meat, Poultry, Fish, and Mixtures"
27513010,"Meat, Poultry, Fish, and Mixtures"
27513050,"Meat, Poultry, Fish, and Mixtures"
27520210,"Meat, Poultry, Fish, and Mixtures"
27520220,"Meat, Poultry, Fish, and Mixtures"
27560130,"Meat, Poultry, Fish, and Mixtures"
27560140,"Meat, Poultry, Fish, and Mixtures"
27580010,"Meat, Poultry, Fish, and Mixtures"
27580020,"Meat, Poultry, Fish, and Mixtures"
27520340,"Meat, Poultry, Fish, and Mixtures"
27560610,"Meat, Poultry, Fish, and Mixtures"
27540010,"Meat, Poultry, Fish, and Mixtures"
27540020,"Meat, Poultry, Fish, and Mixtures"
27513055,"Meat, Poultry, Fish, and Mixtures"
27513065,"Meat, Poultry, Fish, and Mixtures"
27520230,"Meat, Poultry, Fish, and Mixtures"
27520240,"Meat, Poultry, Fish, and Mixtures"
27560150,"Meat, Poultry, Fish, and Mixtures"
27560160,"Meat, Poultry, Fish, and Mixtures"
27580030,"Meat, Poultry, Fish, and Mixtures"
27580040,"Meat, Poultry, Fish, and Mixtures"
27560715,"Meat, Poultry, Fish, and Mixtures"
27520345,"Meat, Poultry, Fish, and Mixtures"
27560620,"Meat, Poultry, Fish, and Mixtures"
27540030,"Meat, Poultry, Fish, and Mixtures"
27540040,"Meat, Poultry, Fish, and Mixtures"
27510930,"Meat, Poultry, Fish, and Mixtures"
27510940,"Meat, Poultry, Fish, and Mixtures"
27560540,"Meat, Poultry, Fish, and Mixtures"
27560550,"Meat, Poultry, Fish, and Mixtures"
27580130,"Meat, Poultry, Fish, and Mixtures"
27580140,"Meat, Poultry, Fish, and Mixtures"
27540125,"Meat, Poultry, Fish, and Mixtures"
27540126,"Meat, Poultry, Fish, and Mixtures"
27510910,"Meat, Poultry, Fish, and Mixtures"
27510920,"Meat, Poultry, Fish, and Mixtures"
27560520,"Meat, Poultry, Fish, and Mixtures"
27560530,"Meat, Poultry, Fish, and Mixtures"
27580110,"Meat, Poultry, Fish, and Mixtures"
27580120,"Meat, Poultry, Fish, and Mixtures"
27540123,"Meat, Poultry, Fish, and Mixtures"
27540124,"Meat, Poultry, Fish, and Mixtures"
27520255,"Meat, Poultry, Fish, and Mixtures"
27520260,"Meat, Poultry, Fish, and Mixtures"
27540050,"Meat, Poultry, Fish, and Mixtures"
27540060,"Meat, Poultry, Fish, and Mixtures"
27580050,"Meat, Poultry, Fish, and Mixtures"
27580060,"Meat, Poultry, Fish, and Mixtures"
27560630,"Meat, Poultry, Fish, and Mixtures"
27540080,"Meat, Poultry, Fish, and Mixtures"
27540090,"Meat, Poultry, Fish, and Mixtures"
27580150,"Meat, Poultry, Fish, and Mixtures"
27580160,"Meat, Poultry, Fish, and Mixtures"
27540127,"Meat, Poultry, Fish, and Mixtures"
27513070,"Meat, Poultry, Fish, and Mixtures"
27580070,"Meat, Poultry, Fish, and Mixtures"
27520270,"Meat, Poultry, Fish, and Mixtures"
27540070,"Meat, Poultry, Fish, and Mixtures"
27510700,"Meat, Poultry, Fish, and Mixtures"
27510702,"Meat, Poultry, Fish, and Mixtures"
27516010,"Meat, Poultry, Fish, and Mixtures"
27520410,"Meat, Poultry, Fish, and Mixtures"
27500400,"Meat, Poultry, Fish, and Mixtures"
27520500,"Meat, Poultry, Fish, and Mixtures"
27510135,"Meat, Poultry, Fish, and Mixtures"
27520515,"Meat, Poultry, Fish, and Mixtures"
27540131,"Meat, Poultry, Fish, and Mixtures"
27510130,"Meat, Poultry, Fish, and Mixtures"
27520510,"Meat, Poultry, Fish, and Mixtures"
27540130,"Meat, Poultry, Fish, and Mixtures"
27514010,"Meat, Poultry, Fish, and Mixtures"
27514030,"Meat, Poultry, Fish, and Mixtures"
27520520,"Meat, Poultry, Fish, and Mixtures"
27520525,"Meat, Poultry, Fish, and Mixtures"
27514020,"Meat, Poultry, Fish, and Mixtures"
27514040,"Meat, Poultry, Fish, and Mixtures"
27510105,"Meat, Poultry, Fish, and Mixtures"
27510100,"Meat, Poultry, Fish, and Mixtures"
41901030,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
51136000,Grain Products
58200210,Grain Products
58200220,Grain Products
74701000,Vegetables
58200230,Grain Products
58200240,Grain Products
74701010,Vegetables
58200250,Grain Products
41901010,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41901020,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
28340670,"Meat, Poultry, Fish, and Mixtures"
41603010,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41603020,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41603030,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
